MunicipioNome | MunicipioCodigo | Ano | IAB
Cristina | 3120508 | 2019 | 65.58894960534305
Cristina | 3120508 | 2020 | 66.14678202792958
Crucilândia | 3120607 | 2015 | 65.17926490146294
Crucilândia | 3120607 | 2016 | 58.695255176911786
Crucilândia | 3120607 | 2017 | 54.85380461462936
Crucilândia | 3120607 | 2018 | 58.597267054013344
Crucilândia | 3120607 | 2019 | 52.405493597686906
Crucilândia | 3120607 | 2020 | 60.55071492403932
Cruzília | 3120805 | 2015 | 65.01708097107138
Cruzília | 3120805 | 2016 | 65.06530597395037
Cruzília | 3120805 | 2017 | 65.16901822457378
Cruzília | 3120805 | 2018 | 65.49304833429618
Cruzília | 3120805 | 2019 | 65.31552795031057
Cruzília | 3120805 | 2020 | 65.72587262513413
Curral de Dentro | 3120870 | 2015 | 69.93813455120322
Curral de Dentro | 3120870 | 2016 | 66.24646719336583
Curral de Dentro | 3120870 | 2017 | 65.67661520869068
Curral de Dentro | 3120870 | 2018 | 57.91786064769382
Curral de Dentro | 3120870 | 2019 | 64.25407897374224
Curral de Dentro | 3120870 | 2020 | 81.18720649550143
Erros | 3121001 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Datas | 3121001 | 2015 | ?
Erros | 3121001 | 2016 | [snisModel.QD019, snisModel.QD020, snisModel.QD028]
Datas | 3121001 | 2016 | ?
Erros | 3121001 | 2017 | [snisModel.QD020, snisModel.QD028]
Datas | 3121001 | 2017 | ?
Datas | 3121001 | 2018 | 85.6880733944954
Erros | 3121001 | 2019 | [snisModel.QD019, snisModel.QD020, snisModel.QD028]
Datas | 3121001 | 2019 | ?
Erros | 3121001 | 2020 | [snisModel.QD028]
Datas | 3121001 | 2020 | ?
Delfim Moreira | 3121100 | 2015 | 268.1296296296296
Delfim Moreira | 3121100 | 2016 | 93.23836427226257
Delfim Moreira | 3121100 | 2017 | 93.23836427226257
Delfim Moreira | 3121100 | 2018 | 93.23836427226257
Delfim Moreira | 3121100 | 2019 | 65.49631556133507
Delfim Moreira | 3121100 | 2020 | 64.97361853832443
Delfinópolis | 3121209 | 2015 | 62.22079025959109
Delfinópolis | 3121209 | 2016 | 61.51008403361345
Delfinópolis | 3121209 | 2017 | 60.870116861435726
Delfinópolis | 3121209 | 2018 | 60.56401695813461
Delfinópolis | 3121209 | 2019 | 59.71951344168456
Delfinópolis | 3121209 | 2020 | 59.73042675221152
Delta | 3121258 | 2015 | 63.9046783625731
Delta | 3121258 | 2016 | 65.46666666666667
Delta | 3121258 | 2017 | 64.86666666666666
Delta | 3121258 | 2018 | 64.15639412997903
Delta | 3121258 | 2019 | 65.24171154997008
Delta | 3121258 | 2020 | 74.03825338253382
Dom Viçoso | 3122801 | 2015 | 66.19683189328482
Dom Viçoso | 3122801 | 2016 | 66.19683189328482
Dom Viçoso | 3122801 | 2017 | 66.20465285350781
Dom Viçoso | 3122801 | 2018 | 66.90465285350781
Dom Viçoso | 3122801 | 2019 | 67.03798618684114
Dom Viçoso | 3122801 | 2020 | 67.00617957106506
Dona Eusébia | 3122900 | 2015 | 36.50913790228447
Dona Eusébia | 3122900 | 2016 | 36.534750699509196
Dona Eusébia | 3122900 | 2017 | 36.007442458231104
Dona Eusébia | 3122900 | 2018 | 41.29622641509434
Dona Eusébia | 3122900 | 2019 | 46.90719403205554
Dona Eusébia | 3122900 | 2020 | 48.365505103836675
Douradoquara | 3123502 | 2015 | NaN
Douradoquara | 3123502 | 2016 | NaN
Douradoquara | 3123502 | 2017 | NaN
Douradoquara | 3123502 | 2018 | NaN
Erros | 3123502 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Douradoquara | 3123502 | 2019 | ?
Douradoquara | 3123502 | 2020 | 66.66666666666667
Entre Rios de Minas | 3123908 | 2015 | 58.608542492294156
Entre Rios de Minas | 3123908 | 2016 | 56.31913378644776
Entre Rios de Minas | 3123908 | 2017 | 55.34297520661156
Entre Rios de Minas | 3123908 | 2018 | 56.95288591392167
Entre Rios de Minas | 3123908 | 2019 | 54.88591549295774
Entre Rios de Minas | 3123908 | 2020 | 52.45218027509511
Estiva | 3124500 | 2015 | 71.77462808566291
Estiva | 3124500 | 2016 | 72.06646942800789
Estiva | 3124500 | 2017 | 70.87610881135423
Estiva | 3124500 | 2018 | 72.25274725274726
Estiva | 3124500 | 2019 | 73.35164835164835
Estiva | 3124500 | 2020 | 69.73539140022051
Estrela do Indaiá | 3124708 | 2015 | 66.25504587155963
Estrela do Indaiá | 3124708 | 2016 | 65.63239171374765
Estrela do Indaiá | 3124708 | 2017 | 64.93758865248226
Estrela do Indaiá | 3124708 | 2018 | 66.51345565749236
Estrela do Indaiá | 3124708 | 2019 | 66.41896024464832
Estrela do Indaiá | 3124708 | 2020 | 67.52124542124541
Erros | 3125408 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Felício dos Santos | 3125408 | 2015 | ?
Felício dos Santos | 3125408 | 2016 | 50.07142857142858
Felício dos Santos | 3125408 | 2017 | 50.07142857142858
Felício dos Santos | 3125408 | 2018 | 50.07142857142858
Erros | 3125408 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Felício dos Santos | 3125408 | 2019 | ?
Erros | 3125408 | 2020 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Felício dos Santos | 3125408 | 2020 | ?
São Gonçalo do Rio Preto | 3125507 | 2015 | 43.01632038542607
São Gonçalo do Rio Preto | 3125507 | 2016 | 50.566757000903344
São Gonçalo do Rio Preto | 3125507 | 2017 | 56.077817602548784
São Gonçalo do Rio Preto | 3125507 | 2018 | 42.17727453317441
São Gonçalo do Rio Preto | 3125507 | 2019 | 38.09210044659199
São Gonçalo do Rio Preto | 3125507 | 2020 | 66.53411458333333
Francisco Badaró | 3126505 | 2015 | 69.88943089430894
Francisco Badaró | 3126505 | 2016 | 54.80392156862745
Francisco Badaró | 3126505 | 2017 | 36.15923426727299
Francisco Badaró | 3126505 | 2018 | 61.0570735650768
Francisco Badaró | 3126505 | 2019 | 50.22803886575451
Francisco Badaró | 3126505 | 2020 | 57.05044877746828
Glaucilândia | 3127354 | 2015 | 70.33639143730886
Glaucilândia | 3127354 | 2016 | 70.27620841180163
Glaucilândia | 3127354 | 2017 | 68.86524822695036
Glaucilândia | 3127354 | 2018 | 69.97549019607843
Glaucilândia | 3127354 | 2019 | 67.76960784313725
Glaucilândia | 3127354 | 2020 | 69.90377358490566
Gonçalves | 3127404 | 2015 | 73.15262122025406
Gonçalves | 3127404 | 2016 | 71.38539042821158
Gonçalves | 3127404 | 2017 | 63.24987714987716
Gonçalves | 3127404 | 2018 | 66.22936944561998
Gonçalves | 3127404 | 2019 | 66.74604579294845
Gonçalves | 3127404 | 2020 | 66.94856985698569
Grão Mogol | 3127800 | 2015 | 49.86320224719102
Erros | 3127800 | 2016 | [snisModel.QD028]
Grão Mogol | 3127800 | 2016 | ?
Erros | 3127800 | 2017 | [snisModel.QD028]
Grão Mogol | 3127800 | 2017 | ?
Erros | 3127800 | 2018 | [snisModel.QD028]
Grão Mogol | 3127800 | 2018 | ?
Erros | 3127800 | 2019 | [snisModel.QD028]
Grão Mogol | 3127800 | 2019 | ?
Erros | 3127800 | 2020 | [snisModel.QD028]
Grão Mogol | 3127800 | 2020 | ?
Erros | 3128105 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Guapé | 3128105 | 2015 | ?
Guapé | 3128105 | 2016 | 66.1741786362886
Guapé | 3128105 | 2017 | 63.930513404147696
Guapé | 3128105 | 2018 | 62.635923974986916
Guapé | 3128105 | 2019 | 63.26241134751772
Guapé | 3128105 | 2020 | 65.38833333333334
Guaranésia | 3128303 | 2015 | 55.306150972347304
Guaranésia | 3128303 | 2016 | 54.73163340724316
Guaranésia | 3128303 | 2017 | 52.98434064057912
Guaranésia | 3128303 | 2018 | 52.53116004744046
Guaranésia | 3128303 | 2019 | 53.14456528533034
Guaranésia | 3128303 | 2020 | 58.8943509236492
Guarará | 3128501 | 2015 | 61.63738207547169
Guarará | 3128501 | 2016 | 60.70212373037858
Guarará | 3128501 | 2017 | 60.840736478711165
Guarará | 3128501 | 2018 | 61.41016717843738
Guarará | 3128501 | 2019 | 60.0075038423289
Guarará | 3128501 | 2020 | 60.89077072825413
Guarda-Mor | 3128600 | 2015 | 45.38316956412194
Guarda-Mor | 3128600 | 2016 | 40.8187275049344
Guarda-Mor | 3128600 | 2017 | 44.11713559629697
Guarda-Mor | 3128600 | 2018 | 46.221610887214524
Guarda-Mor | 3128600 | 2019 | 45.497132616487455
Guarda-Mor | 3128600 | 2020 | 46.769762174405436
Erros | 3128907 | 2015 | [snisModel.IN049_AE]
Guimarânia | 3128907 | 2015 | ?
Guimarânia | 3128907 | 2016 | 35.1838661263695
Guimarânia | 3128907 | 2017 | 51.17581493165088
Guimarânia | 3128907 | 2018 | 64.43800748632306
Guimarânia | 3128907 | 2019 | 72.2820991629105
Guimarânia | 3128907 | 2020 | 70.95563435776201
Guiricema | 3129004 | 2015 | 37.00402732829917
Guiricema | 3129004 | 2016 | 41.356531973322866
Guiricema | 3129004 | 2017 | 39.35856052344602
Guiricema | 3129004 | 2018 | 40.656181998021765
Guiricema | 3129004 | 2019 | 38.38431603773585
Guiricema | 3129004 | 2020 | 35.969553805774275
Heliodora | 3129202 | 2015 | 69.23846692684879
Heliodora | 3129202 | 2016 | 68.83156529039151
Heliodora | 3129202 | 2017 | 57.75047733896091
Heliodora | 3129202 | 2018 | 55.52091254752852
Heliodora | 3129202 | 2019 | 56.12542671511949
Heliodora | 3129202 | 2020 | 65.91136434592569
Ibertioga | 3129400 | 2015 | 64.79830665738808
Ibertioga | 3129400 | 2016 | 58.40434235368156
Ibertioga | 3129400 | 2017 | 57.34057783527382
Ibertioga | 3129400 | 2018 | 61.986647992530344
Ibertioga | 3129400 | 2019 | 61.78030359126249
Ibertioga | 3129400 | 2020 | 60.91520572450805
Ibiracatu | 3129657 | 2015 | 61.15525372571213
Ibiracatu | 3129657 | 2016 | 69.13513513513513
Ibiracatu | 3129657 | 2017 | 70.51426546163388
Ibiracatu | 3129657 | 2018 | 62.25753704649975
Ibiracatu | 3129657 | 2019 | 56.78433124813822
Ibiracatu | 3129657 | 2020 | 59.16293810589112
Ibiraci | 3129707 | 2015 | 66.74924463291809
Ibiraci | 3129707 | 2016 | 64.93691955993714
Ibiraci | 3129707 | 2017 | 65.16214813190027
Ibiraci | 3129707 | 2018 | 65.76111994347288
Ibiraci | 3129707 | 2019 | 65.40663769261161
Ibiraci | 3129707 | 2020 | 65.4072002072002
Ibitiúra de Minas | 3129905 | 2015 | 74.07999027473863
Ibitiúra de Minas | 3129905 | 2016 | 71.15424231636406
Ibitiúra de Minas | 3129905 | 2017 | 72.4839243498818
Ibitiúra de Minas | 3129905 | 2018 | 77.61165402976691
Ibitiúra de Minas | 3129905 | 2019 | 77.04300433204543
Ibitiúra de Minas | 3129905 | 2020 | 71.8891891891892
Icaraí de Minas | 3130051 | 2015 | 76.26697247706421
Icaraí de Minas | 3130051 | 2016 | 76.95076452599388
Icaraí de Minas | 3130051 | 2017 | 67.89858156028369
Icaraí de Minas | 3130051 | 2018 | 57.340366972477064
Icaraí de Minas | 3130051 | 2019 | 61.41259689922481
Icaraí de Minas | 3130051 | 2020 | 66.36586826347306
Ilicínea | 3130507 | 2015 | 72.43762781186093
Ilicínea | 3130507 | 2016 | 73.2977680737506
Ilicínea | 3130507 | 2017 | 70.45240257283389
Ilicínea | 3130507 | 2018 | 70.45180690758768
Ilicínea | 3130507 | 2019 | 71.67173833149577
Ilicínea | 3130507 | 2020 | 72.13805022954362
Ingaí | 3130804 | 2015 | 70.06984445559458
Ingaí | 3130804 | 2016 | 68.37032828282828
Ingaí | 3130804 | 2017 | 66.75376192710777
Ingaí | 3130804 | 2018 | 67.0759744037231
Ingaí | 3130804 | 2019 | 67.28260584611351
Ingaí | 3130804 | 2020 | 66.79003893140019
Ipiaçu | 3131406 | 2015 | 33.266666666666666
Ipiaçu | 3131406 | 2016 | 33.86666666666667
Erros | 3131406 | 2017 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Ipiaçu | 3131406 | 2017 | ?
Erros | 3131406 | 2018 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Ipiaçu | 3131406 | 2018 | ?
Erros | 3131406 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Ipiaçu | 3131406 | 2019 | ?
Ipiaçu | 3131406 | 2020 | 71.19147882090661
Itacambira | 3132008 | 2015 | 120.03636363636362
Itacambira | 3132008 | 2016 | 98.88888888888887
Itacambira | 3132008 | 2017 | 37.925925925925924
Itacambira | 3132008 | 2018 | 37.333333333333336
Itacambira | 3132008 | 2019 | 45.27676120768527
Itacambira | 3132008 | 2020 | 54.86842105263158
Itacarambi | 3132107 | 2015 | 65.59789092724323
Itacarambi | 3132107 | 2016 | 65.71159046714602
Itacarambi | 3132107 | 2017 | 63.68313592780598
Itacarambi | 3132107 | 2018 | 64.36973347937204
Itacarambi | 3132107 | 2019 | 62.42865298241196
Itacarambi | 3132107 | 2020 | 63.59609566229286
Itamogi | 3132909 | 2015 | 66.60653525128753
Itamogi | 3132909 | 2016 | 67.79436302142052
Itamogi | 3132909 | 2017 | 66.21099747058177
Itamogi | 3132909 | 2018 | 66.99569892473119
Itamogi | 3132909 | 2019 | 66.00537634408602
Itamogi | 3132909 | 2020 | 69.30451314002715
Erros | 3133105 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Itanhandu | 3133105 | 2015 | ?
Erros | 3133105 | 2016 | [snisModel.IN049_AE]
Itanhandu | 3133105 | 2016 | ?
Itanhandu | 3133105 | 2017 | 61.35029354207436
Itanhandu | 3133105 | 2018 | 64.10818713450293
Itanhandu | 3133105 | 2019 | 66.29262043998887
Itanhandu | 3133105 | 2020 | 66.46039603960396
Itatiaiuçu | 3133709 | 2015 | 69.2174072042421
Itatiaiuçu | 3133709 | 2016 | 68.09839167455061
Itatiaiuçu | 3133709 | 2017 | 59.925436988143254
Itatiaiuçu | 3133709 | 2018 | 59.78201539538139
Itatiaiuçu | 3133709 | 2019 | 70.26074332171893
Itatiaiuçu | 3133709 | 2020 | 75.03333333333332
Itaú de Minas | 3133758 | 2015 | 66.74143117763134
Itaú de Minas | 3133758 | 2016 | 61.87858089386821
Itaú de Minas | 3133758 | 2017 | 50.243850544888424
Itaú de Minas | 3133758 | 2018 | 50.82686025408348
Itaú de Minas | 3133758 | 2019 | 50.70373164598036
Itaú de Minas | 3133758 | 2020 | 57.928822055137836
Itumirim | 3134301 | 2015 | 70.7103319710332
Itumirim | 3134301 | 2016 | 69.07176144924489
Itumirim | 3134301 | 2017 | 69.10921117444234
Itumirim | 3134301 | 2018 | 69.03661990383982
Itumirim | 3134301 | 2019 | 67.79775129603446
Itumirim | 3134301 | 2020 | 68.55435232854016
Jacuí | 3134806 | 2015 | 166.24638619201724
Jacuí | 3134806 | 2016 | 126.66424452133795
Jacuí | 3134806 | 2017 | 66.98581560283688
Jacuí | 3134806 | 2018 | 67.49235474006116
Jacuí | 3134806 | 2019 | 67.217125382263
Jacuí | 3134806 | 2020 | 67.58241758241758
Japaraíba | 3135308 | 2015 | 57.741991341991344
Japaraíba | 3135308 | 2016 | 61.418269230769226
Japaraíba | 3135308 | 2017 | 61.1849358974359
Japaraíba | 3135308 | 2018 | 61.418269230769226
Japaraíba | 3135308 | 2019 | 61.418269230769226
Japaraíba | 3135308 | 2020 | 56.85477037790205
Jequitaí | 3135605 | 2015 | 65.74947355067867
Jequitaí | 3135605 | 2016 | 66.49889840881274
Jequitaí | 3135605 | 2017 | 66.2624203821656
Jequitaí | 3135605 | 2018 | 68.79264069264069
Jequitaí | 3135605 | 2019 | 69.2746285917623
Jequitaí | 3135605 | 2020 | 73.28396684767075
Jequitibá | 3135704 | 2015 | 58.72112068965517
Jequitibá | 3135704 | 2016 | 63.91820851688693
Jequitibá | 3135704 | 2017 | 62.046399777592434
Jequitibá | 3135704 | 2018 | 64.37480076944216
Jequitibá | 3135704 | 2019 | 63.543069641649765
Jequitibá | 3135704 | 2020 | 55.5450182576943
Jesuânia | 3135902 | 2015 | 35.0
Jesuânia | 3135902 | 2016 | 35.0
Erros | 3135902 | 2017 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Jesuânia | 3135902 | 2017 | ?
Jesuânia | 3135902 | 2018 | 35.0
Erros | 3135902 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Jesuânia | 3135902 | 2019 | ?
Jesuânia | 3135902 | 2020 | 60.58671530627755
Joaíma | 3136009 | 2015 | 55.9979977753059
Joaíma | 3136009 | 2016 | 52.421699642484406
Erros | 3136009 | 2017 | [snisModel.QD028]
Joaíma | 3136009 | 2017 | ?
Joaíma | 3136009 | 2018 | 47.74060302964413
Joaíma | 3136009 | 2019 | 49.46013286761181
Joaíma | 3136009 | 2020 | 52.354022988505754
Nova União | 3136603 | 2015 | 68.48758988633728
Nova União | 3136603 | 2016 | 68.65468409586056
Nova União | 3136603 | 2017 | 68.44353937070757
Nova União | 3136603 | 2018 | 69.80364546663537
Nova União | 3136603 | 2019 | 60.73394495412845
Nova União | 3136603 | 2020 | 68.12007011393514
Liberdade | 3138500 | 2015 | 65.61835387871996
Liberdade | 3138500 | 2016 | 65.74587458745874
Liberdade | 3138500 | 2017 | 66.27952042381152
Liberdade | 3138500 | 2018 | 67.00107570256824
Liberdade | 3138500 | 2019 | 65.66466265865063
Liberdade | 3138500 | 2020 | 67.17229902713774
Lontra | 3138658 | 2015 | 58.23663394508464
Lontra | 3138658 | 2016 | 61.40737132172031
Lontra | 3138658 | 2017 | 69.30008760402978
Lontra | 3138658 | 2018 | 67.67374418231424
Lontra | 3138658 | 2019 | 62.97103372028746
Lontra | 3138658 | 2020 | 71.56881322477177
Luisburgo | 3138674 | 2015 | 69.56297842727905
Luisburgo | 3138674 | 2016 | 67.90443840579711
Luisburgo | 3138674 | 2017 | 67.62621359223301
Luisburgo | 3138674 | 2018 | 67.73408845738942
Luisburgo | 3138674 | 2019 | 66.79252067601583
Luisburgo | 3138674 | 2020 | 66.79252067601583
Luislândia | 3138682 | 2015 | 80.26758409785933
Luislândia | 3138682 | 2016 | 83.94495412844036
Luislândia | 3138682 | 2017 | 72.03489694385217
Luislândia | 3138682 | 2018 | 61.07033639143731
Luislândia | 3138682 | 2019 | 60.51987767584097
Luislândia | 3138682 | 2020 | 61.41636141636142
Luz | 3138807 | 2015 | 54.09950650515926
Luz | 3138807 | 2016 | 53.367749295396585
Luz | 3138807 | 2017 | 55.66358605423354
Luz | 3138807 | 2018 | 55.636932073774176
Luz | 3138807 | 2019 | 56.01225717723912
Luz | 3138807 | 2020 | 66.61224962094006
Madre de Deus de Minas | 3139102 | 2015 | 65.32147856517936
Madre de Deus de Minas | 3139102 | 2016 | 70.9385559472516
Madre de Deus de Minas | 3139102 | 2017 | 71.23791540785498
Madre de Deus de Minas | 3139102 | 2018 | 71.79566210045662
Madre de Deus de Minas | 3139102 | 2019 | 73.88115942028985
Madre de Deus de Minas | 3139102 | 2020 | 73.12307692307691
Erros | 3139250 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Mamonas | 3139250 | 2015 | ?
Erros | 3139250 | 2016 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Mamonas | 3139250 | 2016 | ?
Erros | 3139250 | 2017 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Mamonas | 3139250 | 2017 | ?
Erros | 3139250 | 2018 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Mamonas | 3139250 | 2018 | ?
Erros | 3139250 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Mamonas | 3139250 | 2019 | ?
Mamonas | 3139250 | 2020 | 63.125
Manga | 3139300 | 2015 | 66.62822000214845
Manga | 3139300 | 2016 | 67.69877372753233
Manga | 3139300 | 2017 | 66.42298336612413
Manga | 3139300 | 2018 | 67.40049283154121
Manga | 3139300 | 2019 | 67.01224262659989
Manga | 3139300 | 2020 | 68.30049417578539
Maria da Fé | 3139904 | 2015 | 67.0224043715847
Maria da Fé | 3139904 | 2016 | 66.73599958501919
Maria da Fé | 3139904 | 2017 | 70.19830309435736
Maria da Fé | 3139904 | 2018 | 72.2749063670412
Maria da Fé | 3139904 | 2019 | 67.93468208092486
Maria da Fé | 3139904 | 2020 | 66.76905086727733
Marmelópolis | 3140407 | 2015 | 34.0
Marmelópolis | 3140407 | 2016 | 33.96666666666667
Marmelópolis | 3140407 | 2017 | 34.0
Marmelópolis | 3140407 | 2018 | 34.0
Marmelópolis | 3140407 | 2019 | 33.333333333333336
Marmelópolis | 3140407 | 2020 | 33.333333333333336
Martinho Campos | 3140506 | 2015 | 59.3777818125227
Martinho Campos | 3140506 | 2016 | 60.412271973466005
Martinho Campos | 3140506 | 2017 | 60.6783006267338
Martinho Campos | 3140506 | 2018 | 50.07309435517099
Martinho Campos | 3140506 | 2019 | 50.56108653737099
Martinho Campos | 3140506 | 2020 | 65.86397767630645
Mata Verde | 3140555 | 2015 | 57.498095549026004
Mata Verde | 3140555 | 2016 | 55.23496287437086
Mata Verde | 3140555 | 2017 | 59.93221821362195
Mata Verde | 3140555 | 2018 | 60.09800854968199
Mata Verde | 3140555 | 2019 | 60.836036036036035
Mata Verde | 3140555 | 2020 | 60.70463502636691
Matias Cardoso | 3140852 | 2015 | 63.29124995359543
Matias Cardoso | 3140852 | 2016 | 62.795597484276726
Matias Cardoso | 3140852 | 2017 | 59.694489857705115
Matias Cardoso | 3140852 | 2018 | 60.7951202009329
Matias Cardoso | 3140852 | 2019 | 60.88523538842734
Matias Cardoso | 3140852 | 2020 | 66.54972988757483
Medeiros | 3141306 | 2015 | 64.14298621833362
Medeiros | 3141306 | 2016 | 69.02984878369493
Medeiros | 3141306 | 2017 | 61.60290863104647
Medeiros | 3141306 | 2018 | 57.8045646849254
Medeiros | 3141306 | 2019 | 58.32520848224923
Medeiros | 3141306 | 2020 | 62.09855803893296
Erros | 3142403 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Moema | 3142403 | 2015 | ?
Moema | 3142403 | 2016 | 86.72865497076022
Moema | 3142403 | 2017 | 90.13157894736842
Moema | 3142403 | 2018 | 103.43567251461987
Moema | 3142403 | 2019 | 104.97076023391811
Moema | 3142403 | 2020 | 106.28654970760233
Montalvânia | 3142700 | 2015 | 66.36370582617002
Montalvânia | 3142700 | 2016 | 67.50728501689824
Montalvânia | 3142700 | 2017 | 65.9951585090861
Montalvânia | 3142700 | 2018 | 65.91773785268877
Montalvânia | 3142700 | 2019 | 64.88467076273817
Montalvânia | 3142700 | 2020 | 66.7783324387189
Morada Nova de Minas | 3143500 | 2015 | 67.80158966716344
Morada Nova de Minas | 3143500 | 2016 | 68.83856209150326
Morada Nova de Minas | 3143500 | 2017 | 48.491503267973854
Morada Nova de Minas | 3143500 | 2018 | 37.873958651593846
Morada Nova de Minas | 3143500 | 2019 | 45.5217665615142
Morada Nova de Minas | 3143500 | 2020 | 69.63888888888889
Munhoz | 3143807 | 2015 | 68.60965376403972
Munhoz | 3143807 | 2016 | 68.24232402638475
Munhoz | 3143807 | 2017 | 67.75410785378212
Munhoz | 3143807 | 2018 | 68.45862805161052
Munhoz | 3143807 | 2019 | 67.33294986099128
Munhoz | 3143807 | 2020 | 68.17911335911931
Ninheira | 3144656 | 2015 | 59.2612293144208
Ninheira | 3144656 | 2016 | 58.7280243039992
Ninheira | 3144656 | 2017 | 56.239146613743486
Ninheira | 3144656 | 2018 | 58.76203268412805
Ninheira | 3144656 | 2019 | 58.14969604863222
Ninheira | 3144656 | 2020 | 56.63769180541953
Nova Belém | 3144672 | 2015 | 48.52843459222769
Nova Belém | 3144672 | 2016 | 49.32208538587849
Nova Belém | 3144672 | 2017 | 53.58447880870562
Nova Belém | 3144672 | 2018 | 53.43568691844553
Nova Belém | 3144672 | 2019 | 39.921756152125276
Nova Belém | 3144672 | 2020 | 64.41427050053248
